SVI Theme: Housing Type & Transportation; Overall Housing Type & Transportation (Percentile); NaturalBreaks
Data downloaded on 20-April-2024
County_FIPS,County,State,Diagnosed Diabetes-2018-Percentage,Overall Housing Type & Transportation-2018-Percentile
12031,Duval County,Florida,12.3,0.8281
12049,Hardee County,Florida,12.3,0.9949
22073,Ouachita Parish,Louisiana,12.3,0.9516
28033,Desoto County,Mississippi,12.3,0.1414
28147,Walthall County,Mississippi,12.3,0.4403
30005,Blaine County,Montana,12.3,0.9153
40145,Wagoner County,Oklahoma,12.3,0.249
45039,Fairfield County,South Carolina,12.3,0.4581
45043,Georgetown County,South Carolina,12.3,0.4982
45053,Jasper County,South Carolina,12.3,0.9226
54033,Harrison County,West Virginia,12.3,0.5425
10001,Kent County,Delaware,12.4,0.8373
12023,Columbia County,Florida,12.4,0.9726
24510,Baltimore City,Maryland,12.4,0.873
28011,Bolivar County,Mississippi,12.4,0.8386
28019,Choctaw County,Mississippi,12.4,0.8074
28051,Holmes County,Mississippi,12.4,0.9729
28085,Lincoln County,Mississippi,12.4,0.6033
29069,Dunklin County,Missouri,12.4,0.6316
39145,Scioto County,Ohio,12.4,0.9436
40031,Comanche County,Oklahoma,12.4,0.9163
45007,Anderson County,South Carolina,12.4,0.7049
45061,Lee County,South Carolina,12.4,0.9771
47125,Montgomery County,Tennessee,12.4,0.3174
51740,Portsmouth City,Virginia,12.4,0.7469
24033,Prince George&#39;s County,Maryland,12.5,0.8641
35006,Cibola County,New Mexico,12.5,0.9959
39141,Ross County,Ohio,12.5,0.8446
45009,Bamberg County,South Carolina,12.5,0.986
47077,Henderson County,Tennessee,12.5,0.4308
13095,Dougherty County,Georgia,12.6,0.9204
18177,Wayne County,Indiana,12.6,0.6915
24011,Caroline County,Maryland,12.6,0.2786
28029,Copiah County,Mississippi,12.6,0.8736
28083,Leflore County,Mississippi,12.6,0.9376
45029,Colleton County,South Carolina,12.6,0.4473
45049,Hampton County,South Carolina,12.6,0.5903
47059,Greene County,Tennessee,12.6,0.4282
48005,Angelina County,Texas,12.6,0.9452
54039,Kanawha County,West Virginia,12.6,0.6648
05035,Crittenden County,Arkansas,12.7,0.8504
28099,Neshoba County,Mississippi,12.7,0.8316
39053,Gallia County,Ohio,12.7,0.7794
47113,Madison County,Tennessee,12.7,0.7017
51650,Hampton City,Virginia,12.7,0.8061
01091,Marengo County,Alabama,12.8,0.4088
18053,Grant County,Indiana,12.8,0.6673
21125,Laurel County,Kentucky,12.8,0.7447
24039,Somerset County,Maryland,12.8,0.9395
28107,Panola County,Mississippi,12.8,0.5489
30003,Big Horn County,Montana,12.8,0.4862
34033,Salem County,New Jersey,12.8,0.5922
36005,Bronx County,New York,12.8,0.9704
45015,Berkeley County,South Carolina,12.8,0.5107
47097,Lauderdale County,Tennessee,12.8,0.9465
54077,Preston County,West Virginia,12.8,0.5976
01015,Calhoun County,Alabama,12.9,0.6492
13215,Muscogee County,Georgia,12.9,0.8596
21153,Magoffin County,Kentucky,12.9,0.8879
28113,Pike County,Mississippi,12.9,0.9659
39105,Meigs County,Ohio,12.9,0.6772
12013,Calhoun County,Florida,13,0.9026
45031,Darlington County,South Carolina,13,0.8341
54055,Mercer County,West Virginia,13,0.7077
28095,Monroe County,Mississippi,13.1,0.3524
37091,Hertford County,North Carolina,13.1,0.9828
37155,Robeson County,North Carolina,13.1,0.9698
45067,Marion County,South Carolina,13.1,0.5014
13175,Laurens County,Georgia,13.2,0.7622
20209,Wyandotte County,Kansas,13.2,0.6686
28087,Lowndes County,Mississippi,13.2,0.6562
29207,Stoddard County,Missouri,13.2,0.2445
37191,Wayne County,North Carolina,13.2,0.9427
45023,Chester County,South Carolina,13.2,0.3805
45033,Dillon County,South Carolina,13.2,0.7851
51195,Wise County,Virginia,13.2,0.9325
24019,Dorchester County,Maryland,13.3,0.5228
28027,Coahoma County,Mississippi,13.3,0.8188
28067,Jones County,Mississippi,13.3,0.766
28161,Yalobusha County,Mississippi,13.3,0.7689
51700,Newport News City,Virginia,13.3,0.9507
01105,Perry County,Alabama,13.4,0.994
12043,Glades County,Florida,13.4,0.738
12107,Putnam County,Florida,13.4,0.9064
21195,Pike County,Kentucky,13.4,0.8408
54107,Wood County,West Virginia,13.4,0.4085
01005,Barbour County,Alabama,13.5,0.9889
01053,Escambia County,Alabama,13.5,0.5839
22079,Rapides Parish,Louisiana,13.5,0.9335
30035,Glacier County,Montana,13.5,0.9596
38085,Sioux County,North Dakota,13.5,0.7673
45005,Allendale County,South Carolina,13.5,0.9978
45011,Barnwell County,South Carolina,13.5,0.9758
45041,Florence County,South Carolina,13.5,0.9344
54081,Raleigh County,West Virginia,13.5,0.7074
54099,Wayne County,West Virginia,13.5,0.4078
05027,Columbia County,Arkansas,13.6,0.9538
05107,Phillips County,Arkansas,13.6,0.362
13261,Sumter County,Georgia,13.6,0.979
30085,Roosevelt County,Montana,13.6,0.9131
31173,Thurston County,Nebraska,13.6,0.6377
21047,Christian County,Kentucky,13.7,0.9306
21107,Hopkins County,Kentucky,13.7,0.433
28153,Wayne County,Mississippi,13.7,0.6336
48485,Wichita County,Texas,13.7,0.8883
01031,Coffee County,Alabama,13.8,0.1923
01047,Dallas County,Alabama,13.8,0.8392
01055,Etowah County,Alabama,13.8,0.2904
13245,Richmond County,Georgia,13.8,0.9261
21101,Henderson County,Kentucky,13.8,0.7714
45059,Laurens County,South Carolina,13.8,0.8704
12063,Jackson County,Florida,13.9,0.9784
18095,Madison County,Indiana,13.9,0.5877
28159,Winston County,Mississippi,13.9,0.7861
39087,Lawrence County,Ohio,13.9,0.341
54019,Fayette County,West Virginia,13.9,0.7584
13021,Bibb County,Georgia,14,0.865
13217,Newton County,Georgia,14,0.2792
45075,Orangeburg County,South Carolina,14,0.865
51730,Petersburg City,Virginia,14,0.8898
01121,Talladega County,Alabama,14.1,0.7985
54045,Logan County,West Virginia,14.1,0.7217
01069,Houston County,Alabama,14.2,0.3502
01101,Montgomery County,Alabama,14.2,0.7463
21095,Harlan County,Kentucky,14.2,0.8873
21119,Knott County,Kentucky,14.2,0.9876
28151,Washington County,Mississippi,14.2,0.7883
38079,Rolette County,North Dakota,14.2,0.8997
45069,Marlboro County,South Carolina,14.2,0.9847
46031,Corson County,South Dakota,14.2,0.5931
54059,Mingo County,West Virginia,14.2,0.6457
01025,Clarke County,Alabama,14.3,0.7345
39079,Jackson County,Ohio,14.3,0.6578
45025,Chesterfield County,South Carolina,14.3,0.866
01021,Chilton County,Alabama,14.4,0.3636
13185,Lowndes County,Georgia,14.4,0.9398
28123,Scott County,Mississippi,14.4,0.7711
21071,Floyd County,Kentucky,14.8,0.9048
05093,Mississippi County,Arkansas,14.9,0.7574
22117,Washington Parish,Louisiana,15.1,0.964
46041,Dewey County,South Dakota,15.3,0.8975
21133,Letcher County,Kentucky,15.4,0.8131
28133,Sunflower County,Mississippi,15.7,0.9328
54005,Boone County,West Virginia,15.7,0.5638
35031,Mckinley County,New Mexico,15.9,0.8338
46121,Todd County,South Dakota,15.9,0.9472
46137,Ziebach County,South Dakota,15.9,0.971
12039,Gadsden County,Florida,16.1,0.9841
45089,Williamsburg County,South Carolina,17.2,0.9717
46102,Oglala Lakota County,South Dakota,17.9,0.9882
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
